date,borough,consumption_(hcf),year,month,day_of_month,day_of_week,day_of_year,week_of_year,is_weekend,is_holiday,season,is_summer,is_winter,rolling_avg_7d,rolling_avg_30d,rolling_std_30d
2018-09-06,QUEENS,9977.0,2018,9,6,3,249,36,0,0,4,0,0,9666.702857142856,9979.945333333335,587.8107693909075
2018-09-07,BRONX,8463.1,2018,9,7,4,250,36,0,0,4,0,0,8257.204285714284,8546.697333333334,549.7489610969435
2018-09-07,BROOKLYN,10637.62,2018,9,7,4,250,36,0,0,4,0,0,10334.25142857143,10756.777666666667,785.848853926975
2018-09-07,MANHATTAN,13505.13,2018,9,7,4,250,36,0,0,4,0,0,13105.011428571428,13523.960333333333,664.0618344881974
2018-09-07,QUEENS,9757.14,2018,9,7,4,250,36,0,0,4,0,0,9626.977142857142,9946.091333333334,569.5378598158861
2018-09-08,BRONX,7330.25,2018,9,8,5,251,36,1,0,4,0,0,8238.577142857142,8485.974,580.3473191508353
2018-09-08,BROOKLYN,9145.94,2018,9,8,5,251,36,1,0,4,0,0,10325.39857142857,10673.096333333333,819.6851977539739
2018-09-08,MANHATTAN,11931.73,2018,9,8,5,251,36,1,0,4,0,0,13066.245714285715,13438.158666666666,698.2425049819637
2018-09-08,QUEENS,8657.99,2018,9,8,5,251,36,1,0,4,0,0,9603.448571428571,9879.566666666668,599.7848597986364
2018-09-09,BRONX,7287.62,2018,9,9,6,252,36,1,0,4,0,0,8209.521428571428,8421.380666666668,602.6204351110073
2018-09-09,BROOKLYN,9130.66,2018,9,9,6,252,36,1,0,4,0,0,10305.48142857143,10586.652333333332,841.4930754838846
2018-09-09,MANHATTAN,11877.65,2018,9,9,6,252,36,1,0,4,0,0,13014.267142857143,13358.908,736.2063759589225
2018-09-09,QUEENS,8579.03,2018,9,9,6,252,36,1,0,4,0,0,9561.871428571429,9810.252,626.23901990457
2018-09-10,BRONX,8392.11,2018,9,10,0,253,37,0,0,4,0,0,8169.731428571428,8436.373666666666,595.8478231926163
2018-09-10,BROOKLYN,10723.73,2018,9,10,0,253,37,0,0,4,0,0,10274.432857142858,10612.668666666666,832.9364891660229
2018-09-10,MANHATTAN,13270.64,2018,9,10,0,253,37,0,0,4,0,0,12964.857142857143,13369.186666666666,732.6217199530314
2018-09-10,QUEENS,9801.81,2018,9,10,0,253,37,0,0,4,0,0,9532.10142857143,9825.087333333333,620.3694277963475
2018-09-11,BRONX,8442.19,2018,9,11,1,254,37,0,0,4,0,0,8139.794285714285,8454.160333333333,587.4548108606983
2018-09-11,BROOKLYN,10677.29,2018,9,11,1,254,37,0,0,4,0,0,10260.00857142857,10638.42,822.1679876503891
2018-09-11,MANHATTAN,13173.5,2018,9,11,1,254,37,0,0,4,0,0,12938.14,13377.487333333333,728.8102059351348
2018-09-11,QUEENS,9831.26,2018,9,11,1,254,37,0,0,4,0,0,9512.117142857143,9838.432333333332,615.8875916900857
2018-09-12,BRONX,8478.6,2018,9,12,2,255,37,0,0,4,0,0,8139.082857142857,8436.337333333333,577.9402493453622
2018-09-12,BROOKLYN,10606.44,2018,9,12,2,255,37,0,0,4,0,0,10227.602857142858,10602.293666666666,797.8075751728527
2018-09-12,MANHATTAN,13307.36,2018,9,12,2,255,37,0,0,4,0,0,12911.960000000001,13343.256,706.082905416348
2018-09-12,QUEENS,9794.34,2018,9,12,2,255,37,0,0,4,0,0,9485.509999999998,9812.846333333333,600.5479874161114
2018-09-13,BRONX,8337.32,2018,9,13,3,256,37,0,0,4,0,0,8104.455714285715,8412.943666666666,566.7956071027425
2018-09-13,BROOKLYN,10480.82,2018,9,13,3,256,37,0,0,4,0,0,10200.357142857143,10566.098666666667,776.9046158500112
2018-09-13,MANHATTAN,13269.47,2018,9,13,3,256,37,0,0,4,0,0,12905.06857142857,13313.161333333333,688.5512572095635
2018-09-13,QUEENS,9711.13,2018,9,13,3,256,37,0,0,4,0,0,9447.528571428571,9787.588666666668,587.8051653615785
2018-09-14,BRONX,8334.29,2018,9,14,4,257,37,0,0,4,0,0,8086.0542857142855,8386.617333333334,550.740560568005
2018-09-14,BROOKLYN,10444.14,2018,9,14,4,257,37,0,0,4,0,0,10172.717142857144,10534.236666666668,760.9628554318459
2018-09-14,MANHATTAN,13061.51,2018,9,14,4,257,37,0,0,4,0,0,12841.694285714286,13271.375,663.222190691533
2018-09-14,QUEENS,9673.67,2018,9,14,4,257,37,0,0,4,0,0,9435.604285714286,9759.193333333333,571.270926210448
2018-09-15,BRONX,7288.62,2018,9,15,5,258,37,1,0,4,0,0,8080.107142857144,8326.378666666666,569.0271593405504
2018-09-15,BROOKLYN,8931.46,2018,9,15,5,258,37,1,0,4,0,0,10142.077142857142,10452.491333333333,797.3988265808497
2018-09-15,MANHATTAN,11751.29,2018,9,15,5,258,37,1,0,4,0,0,12815.917142857144,13188.751666666667,693.3915594110302
2018-09-15,QUEENS,8433.55,2018,9,15,5,258,37,1,0,4,0,0,9403.541428571427,9690.073333333334,602.2580356277379
2018-09-16,BRONX,7172.72,2018,9,16,6,259,37,1,0,4,0,0,8063.692857142858,8263.186,588.6966956943371
2018-09-16,BROOKLYN,8822.56,2018,9,16,6,259,37,1,0,4,0,0,10098.062857142857,10367.048999999999,830.5802933069643
2018-09-16,MANHATTAN,11853.92,2018,9,16,6,259,37,1,0,4,0,0,12812.527142857143,13117.052333333333,716.8998734862013
2018-09-16,QUEENS,8487.06,2018,9,16,6,259,37,1,0,4,0,0,9390.402857142859,9626.736333333334,625.8698100078209
2018-09-17,BRONX,8228.32,2018,9,17,0,260,38,0,0,4,0,0,8040.294285714285,8276.928333333333,582.6801828713336
2018-09-17,BROOKLYN,10335.79,2018,9,17,0,260,38,0,0,4,0,0,10042.642857142857,10385.472333333335,823.2783817182334
2018-09-17,MANHATTAN,12985.37,2018,9,17,0,260,38,0,0,4,0,0,12771.774285714286,13131.021666666666,709.8461283096888
2018-09-17,QUEENS,9629.04,2018,9,17,0,260,38,0,0,4,0,0,9365.721428571429,9639.089,621.9956134469678
2018-09-18,BRONX,8200.97,2018,9,18,1,261,38,0,0,4,0,0,8005.834285714285,8290.247666666666,575.9633756477247
2018-09-18,BROOKLYN,10395.22,2018,9,18,1,261,38,0,0,4,0,0,10002.347142857141,10410.288,811.5042462947192
2018-09-18,MANHATTAN,13142.73,2018,9,18,1,261,38,0,0,4,0,0,12767.378571428571,13146.204000000002,704.8810567629594
2018-09-18,QUEENS,9643.81,2018,9,18,1,261,38,0,0,4,0,0,9338.942857142856,9655.304,615.3089894634311
2018-09-19,BRONX,8203.8,2018,9,19,2,262,38,0,0,4,0,0,7966.577142857143,8268.471666666666,566.0580259100456
2018-09-19,BROOKLYN,10370.27,2018,9,19,2,262,38,0,0,4,0,0,9968.608571428571,10378.880333333334,793.4137680475129
2018-09-19,MANHATTAN,12891.69,2018,9,19,2,262,38,0,0,4,0,0,12707.997142857143,13108.820333333335,686.8225433985067
2018-09-19,QUEENS,9585.58,2018,9,19,2,262,38,0,0,4,0,0,9309.119999999999,9628.343666666666,599.3202171108917
2018-09-20,BRONX,8230.76,2018,9,20,3,263,38,0,0,4,0,0,7951.354285714285,8243.332666666665,549.651285032177
2018-09-20,BROOKLYN,10291.51,2018,9,20,3,263,38,0,0,4,0,0,9941.564285714285,10346.113666666668,775.2403021109079
2018-09-20,MANHATTAN,13000.21,2018,9,20,3,263,38,0,0,4,0,0,12669.531428571428,13077.563333333332,668.8928300135216
2018-09-20,QUEENS,9582.22,2018,9,20,3,263,38,0,0,4,0,0,9290.704285714286,9604.417666666668,585.7558781472509
2018-09-21,BRONX,8187.78,2018,9,21,4,264,38,0,0,4,0,0,7930.424285714286,8222.245333333332,538.7763479995491
2018-09-21,BROOKLYN,10258.73,2018,9,21,4,264,38,0,0,4,0,0,9915.077142857144,10314.470666666666,758.0292790447376
2018-09-21,MANHATTAN,13083.34,2018,9,21,4,264,38,0,0,4,0,0,12672.65,13053.260333333334,654.3592865541876
2018-09-21,QUEENS,9552.36,2018,9,21,4,264,38,0,0,4,0,0,9273.374285714286,9576.284000000001,566.3544924101352
2018-09-22,BRONX,7064.47,2018,9,22,5,265,38,1,0,4,0,0,7898.402857142856,8159.895333333333,561.2166659711146
2018-09-22,BROOKLYN,8811.87,2018,9,22,5,265,38,1,0,4,0,0,9897.992857142857,10231.561333333333,782.252272037867
2018-09-22,MANHATTAN,11563.21,2018,9,22,5,265,38,1,0,4,0,0,12645.781428571428,12973.317,685.3390966276287
2018-09-22,QUEENS,8331.35,2018,9,22,5,265,38,1,0,4,0,0,9258.774285714286,9513.518333333333,596.7310310990077
2018-09-23,BRONX,7130.05,2018,9,23,6,266,38,1,0,4,0,0,7892.307142857142,8101.579000000001,574.5951906693984
2018-09-23,BROOKLYN,8637.7,2018,9,23,6,266,38,1,0,4,0,0,9871.584285714285,10143.717666666667,808.7863028687314
2018-09-23,MANHATTAN,11643.66,2018,9,23,6,266,38,1,0,4,0,0,12615.744285714285,12894.758,698.4930027560296
2018-09-23,QUEENS,8247.52,2018,9,23,6,266,38,1,0,4,0,0,9224.554285714286,9444.119333333334,619.2043048719969
2018-09-24,BRONX,8111.11,2018,9,24,0,267,39,0,0,4,0,0,7875.562857142858,8114.298,570.2828697591632
2018-09-24,BROOKLYN,10226.63,2018,9,24,0,267,39,0,0,4,0,0,9855.99,10170.515333333335,797.3098683470469
2018-09-24,MANHATTAN,12852.59,2018,9,24,0,267,39,0,0,4,0,0,12596.775714285714,12904.567666666666,695.6656212164488
2018-09-24,QUEENS,9459.94,2018,9,24,0,267,39,0,0,4,0,0,9200.397142857142,9460.259666666667,612.8523357923573
2018-09-25,BRONX,8206.26,2018,9,25,1,268,39,0,0,4,0,0,7876.318571428572,8134.852333333333,561.7693745515852
2018-09-25,BROOKLYN,10232.84,2018,9,25,1,268,39,0,0,4,0,0,9832.792857142858,10197.116666666667,785.1370656323573
2018-09-25,MANHATTAN,12760.19,2018,9,25,1,268,39,0,0,4,0,0,12542.127142857144,12914.923,690.9548037623283
2018-09-25,QUEENS,9423.81,2018,9,25,1,268,39,0,0,4,0,0,9168.968571428572,9475.036,606.1944552221861
2018-09-26,BRONX,8070.78,2018,9,26,2,269,39,0,0,4,0,0,7857.315714285714,8111.701666666667,549.0594615691117
2018-09-26,BROOKLYN,10122.28,2018,9,26,2,269,39,0,0,4,0,0,9797.365714285714,10167.296333333334,769.7662158149949
2018-09-26,MANHATTAN,12777.61,2018,9,26,2,269,39,0,0,4,0,0,12525.83,12883.859666666667,674.7586062230873
2018-09-26,QUEENS,9321.94,2018,9,26,2,269,39,0,0,4,0,0,9131.305714285714,9447.542333333335,593.24477256044
2018-09-27,BRONX,8118.84,2018,9,27,3,270,39,0,0,4,0,0,7841.327142857142,8090.066333333333,534.9165114198646
2018-09-27,BROOKLYN,10099.02,2018,9,27,3,270,39,0,0,4,0,0,9769.867142857143,10135.409333333335,751.2904373094038
2018-09-27,MANHATTAN,12802.43,2018,9,27,3,270,39,0,0,4,0,0,12497.575714285715,12857.025666666666,660.8542548104608
2018-09-27,QUEENS,9419.95,2018,9,27,3,270,39,0,0,4,0,0,9108.124285714286,9424.631,580.0115314630061
2018-09-28,BRONX,8118.91,2018,9,28,4,271,39,0,0,4,0,0,7831.488571428571,8069.410666666667,520.788422052974
2018-09-28,BROOKLYN,10021.68,2018,9,28,4,271,39,0,0,4,0,0,9736.002857142857,10100.681666666667,730.7073923405868
2018-09-28,MANHATTAN,12807.0,2018,9,28,4,271,39,0,0,4,0,0,12458.098571428573,12829.201000000001,644.0342049458014
2018-09-28,QUEENS,9353.46,2018,9,28,4,271,39,0,0,4,0,0,9079.710000000001,9399.507333333333,565.5713555453449
2018-09-29,BRONX,7077.97,2018,9,29,5,272,39,1,0,4,0,0,7833.417142857143,8017.265,539.4290817774865
2018-09-29,BROOKLYN,8604.67,2018,9,29,5,272,39,1,0,4,0,0,9706.402857142859,10023.860666666667,763.1877072851672
2018-09-29,MANHATTAN,11412.86,2018,9,29,5,272,39,1,0,4,0,0,12436.62,12753.384666666667,672.7652735908061
2018-09-29,QUEENS,8267.13,2018,9,29,5,272,39,1,0,4,0,0,9070.535714285714,9340.400333333333,588.4831636503799
2018-09-30,BRONX,6973.69,2018,9,30,6,273,39,1,0,4,0,0,7811.08,7959.595333333334,555.7381086120884
2018-09-30,BROOKLYN,8588.3,2018,9,30,6,273,39,1,0,4,0,0,9699.345714285713,9943.310333333333,783.3423298672743
2018-09-30,MANHATTAN,11387.73,2018,9,30,6,273,39,1,0,4,0,0,12400.058571428572,12678.092333333332,695.3805679286826
2018-09-30,QUEENS,8133.68,2018,9,30,6,273,39,1,0,4,0,0,9054.272857142856,9277.015666666666,612.9614854790301
2018-10-01,BRONX,8072.58,2018,10,1,0,274,40,0,0,4,0,0,7805.575714285714,7979.993333333333,547.9688914423592
2018-10-01,BROOKLYN,10017.39,2018,10,1,0,274,40,0,0,4,0,0,9669.454285714284,9970.293,770.9815326029282
2018-10-01,MANHATTAN,12769.4,2018,10,1,0,274,40,0,0,4,0,0,12388.174285714285,12696.969333333334,689.7048227392015
2018-10-01,QUEENS,9295.39,2018,10,1,0,274,40,0,0,4,0,0,9030.765714285715,9292.772333333332,606.9258128310715
2018-10-02,BRONX,8016.85,2018,10,2,1,275,40,0,0,4,0,0,7778.517142857142,7997.521333333334,540.1425119657823
2018-10-02,BROOKLYN,9996.44,2018,10,2,1,275,40,0,0,4,0,0,9635.682857142858,9994.505000000001,759.5543606513046
2018-10-02,MANHATTAN,12558.22,2018,10,2,1,275,40,0,0,4,0,0,12359.32142857143,12707.526666666667,684.8998134150133
2018-10-02,QUEENS,9216.42,2018,10,2,1,275,40,0,0,4,0,0,9001.138571428572,9304.317333333332,601.8810494117587
2018-10-03,BRONX,7938.8,2018,10,3,2,276,40,0,0,4,0,0,7759.662857142857,7973.126666666666,525.0080632046976
2018-10-03,BROOKLYN,10081.7,2018,10,3,2,276,40,0,0,4,0,0,9629.885714285716,9965.859333333334,738.5391549628674
2018-10-03,MANHATTAN,12576.59,2018,10,3,2,276,40,0,0,4,0,0,12330.604285714287,12672.862666666666,663.2831298920311
2018-10-03,QUEENS,9242.85,2018,10,3,2,276,40,0,0,4,0,0,8989.84,9278.739,586.9689380101003
2018-10-04,BRONX,8026.91,2018,10,4,3,277,40,0,0,4,0,0,7746.530000000001,7952.298666666667,509.31730430085855
2018-10-04,BROOKLYN,9980.43,2018,10,4,3,277,40,0,0,4,0,0,9612.944285714286,9939.265000000001,722.4661338715576
2018-10-04,MANHATTAN,12610.92,2018,10,4,3,277,40,0,0,4,0,0,12303.245714285715,12647.875999999998,650.4805937393929
2018-10-04,QUEENS,9157.71,2018,10,4,3,277,40,0,0,4,0,0,8952.377142857144,9251.624333333333,572.4900951692265
2018-10-05,BRONX,7925.51,2018,10,5,4,278,40,0,0,4,0,0,7718.901428571428,7933.696333333334,499.3373453957213
2018-10-05,BROOKLYN,9918.69,2018,10,5,4,278,40,0,0,4,0,0,9598.231428571427,9908.778666666667,702.4597212147721
2018-10-05,MANHATTAN,12515.09,2018,10,5,4,278,40,0,0,4,0,0,12261.544285714286,12615.358333333334,630.9904036379339
2018-10-05,QUEENS,9113.85,2018,10,5,4,278,40,0,0,4,0,0,8918.147142857142,9222.733,556.0684624319853
2018-10-06,BRONX,6922.31,2018,10,6,5,279,40,1,0,4,0,0,7696.664285714286,7878.449666666666,516.7804370396078
2018-10-06,BROOKLYN,8353.17,2018,10,6,5,279,40,1,0,4,0,0,9562.302857142857,9831.499666666667,742.0612553694772
2018-10-06,MANHATTAN,11312.23,2018,10,6,5,279,40,1,0,4,0,0,12247.16857142857,12548.509,659.600150129243
2018-10-06,QUEENS,8044.37,2018,10,6,5,279,40,1,0,4,0,0,8886.324285714285,9158.312,577.2189749934738
2018-10-07,BRONX,6844.83,2018,10,7,6,280,40,1,0,4,0,0,7678.255714285714,7824.507333333333,537.6852984974562
2018-10-07,BROOKLYN,8492.22,2018,10,7,6,280,40,1,0,4,0,0,9548.577142857142,9759.986333333334,764.72685282
2018-10-07,MANHATTAN,11209.16,2018,10,7,6,280,40,1,0,4,0,0,12221.658571428572,12471.976666666667,677.7272986381555
2018-10-07,QUEENS,8038.19,2018,10,7,6,280,40,1,0,4,0,0,8872.682857142858,9101.013666666668,600.5703024941608
2018-10-08,BRONX,7902.89,2018,10,8,0,281,41,0,0,4,0,0,7654.014285714286,7843.595333333334,529.6381948198429
2018-10-08,BROOKLYN,9971.06,2018,10,8,0,281,41,0,0,4,0,0,9541.95857142857,9787.490333333333,756.6763239164435
2018-10-08,MANHATTAN,12558.82,2018,10,8,0,281,41,0,0,4,0,0,12191.575714285715,12492.879666666666,670.1178920904262
2018-10-08,QUEENS,9105.97,2018,10,8,0,281,41,0,0,4,0,0,8845.622857142856,9115.946333333331,594.7158411259963
2018-10-09,BRONX,7970.81,2018,10,9,1,282,41,0,0,4,0,0,7647.437142857144,7866.368333333333,519.4990497890021
2018-10-09,BROOKLYN,9855.88,2018,10,9,1,282,41,0,0,4,0,0,9521.878571428571,9811.664333333336,746.4844573649364
2018-10-09,MANHATTAN,12493.33,2018,10,9,1,282,41,0,0,4,0,0,12182.305714285714,12513.402333333333,659.9775062606759
2018-10-09,QUEENS,9075.96,2018,10,9,1,282,41,0,0,4,0,0,8825.557142857144,9132.510666666667,586.1037175069862
2018-10-10,BRONX,7922.92,2018,10,10,2,283,41,0,0,4,0,0,7645.168571428571,7850.728666666667,510.10324968878217
2018-10-10,BROOKLYN,9774.86,2018,10,10,2,283,41,0,0,4,0,0,9478.044285714286,9780.035333333333,726.3373225310437
2018-10-10,MANHATTAN,12492.22,2018,10,10,2,283,41,0,0,4,0,0,12170.252857142856,12487.455,644.2954141071363
2018-10-10,QUEENS,9149.5,2018,10,10,2,283,41,0,0,4,0,0,8812.221428571429,9110.767,572.3560771128767
2018-10-11,BRONX,7917.86,2018,10,11,3,284,41,0,0,4,0,0,7629.590000000001,7833.251,497.97765069196515
2018-10-11,BROOKLYN,9909.24,2018,10,11,3,284,41,0,0,4,0,0,9467.874285714284,9754.433666666668,706.8964667375636
2018-10-11,MANHATTAN,12411.67,2018,10,11,3,284,41,0,0,4,0,0,12141.78857142857,12462.060666666666,631.2035656607303
2018-10-11,QUEENS,9150.72,2018,10,11,3,284,41,0,0,4,0,0,8811.222857142857,9088.082333333332,556.0699890003915
2018-10-12,BRONX,7823.58,2018,10,12,4,285,41,0,0,4,0,0,7615.028571428572,7811.4169999999995,482.8359815332454
2018-10-12,BROOKLYN,9782.96,2018,10,12,4,285,41,0,0,4,0,0,9448.484285714285,9726.984333333334,688.418247181865
2018-10-12,MANHATTAN,12345.73,2018,10,12,4,285,41,0,0,4,0,0,12117.594285714285,12430.006333333333,610.8867988789285
2018-10-12,QUEENS,9102.92,2018,10,12,4,285,41,0,0,4,0,0,8809.661428571428,9065.035,539.881405392007
2018-10-13,BRONX,6864.46,2018,10,13,5,286,41,1,0,4,0,0,7606.7642857142855,7762.321666666668,502.01765350944436
2018-10-13,BROOKLYN,8252.16,2018,10,13,5,286,41,1,0,4,0,0,9434.054285714286,9652.695666666667,723.6150917808176
2018-10-13,MANHATTAN,11248.32,2018,10,13,5,286,41,1,0,4,0,0,12108.464285714286,12362.634666666667,626.3691995153035
2018-10-13,QUEENS,7972.89,2018,10,13,5,286,41,1,0,4,0,0,8799.45,9007.093666666666,561.012386411306
2018-10-14,BRONX,6785.4,2018,10,14,6,287,41,1,0,4,0,0,7598.274285714287,7710.692,520.4735742300442
2018-10-14,BROOKLYN,8325.34,2018,10,14,6,287,41,1,0,4,0,0,9410.214285714286,9582.069,746.7352016997512
2018-10-14,MANHATTAN,11164.95,2018,10,14,6,287,41,1,0,4,0,0,12102.14857142857,12299.416,648.7105694273298
2018-10-14,QUEENS,7915.82,2018,10,14,6,287,41,1,0,4,0,0,8781.968571428572,8948.498666666665,580.4535984944827
2018-10-15,BRONX,7858.04,2018,10,15,0,288,42,0,0,4,0,0,7591.8671428571415,7729.672666666667,514.9036800247799
2018-10-15,BROOKLYN,9704.57,2018,10,15,0,288,42,0,0,4,0,0,9372.144285714285,9607.839333333333,736.7819474366105
2018-10-15,MANHATTAN,12461.38,2018,10,15,0,288,42,0,0,4,0,0,12088.228571428572,12323.085666666668,640.9292638234236
2018-10-15,QUEENS,9079.84,2018,10,15,0,288,42,0,0,4,0,0,8778.235714285713,8970.041666666666,572.623135717837
2018-10-16,BRONX,7731.98,2018,10,16,1,289,42,0,0,4,0,0,7557.748571428571,7748.314666666667,504.05362048334746
2018-10-16,BROOKLYN,9662.12,2018,10,16,1,289,42,0,0,4,0,0,9344.464285714286,9635.82466666667,721.7165576248475
2018-10-16,MANHATTAN,12255.01,2018,10,16,1,289,42,0,0,4,0,0,12054.182857142858,12336.455333333335,634.9606218999029
2018-10-16,QUEENS,8941.81,2018,10,16,1,289,42,0,0,4,0,0,8759.07142857143,8985.2,565.3699702881104
2018-10-17,BRONX,7813.26,2018,10,17,2,290,42,0,0,4,0,0,7542.082857142857,7734.479333333334,496.0569280521924
2018-10-17,BROOKLYN,9696.74,2018,10,17,2,290,42,0,0,4,0,0,9333.304285714286,9614.523,709.6748958654953
2018-10-17,MANHATTAN,12415.99,2018,10,17,2,290,42,0,0,4,0,0,12043.292857142858,12317.476,623.2977872274153
2018-10-17,QUEENS,8972.22,2018,10,17,2,290,42,0,0,4,0,0,8733.745714285715,8963.306,552.1403811227186
2018-10-18,BRONX,7845.69,2018,10,18,3,291,42,0,0,4,0,0,7531.772857142857,7722.636666666667,488.72277621927446
2018-10-18,BROOKLYN,9755.92,2018,10,18,3,291,42,0,0,4,0,0,9311.401428571427,9593.213,694.8678142622282
2018-10-18,MANHATTAN,12432.22,2018,10,18,3,291,42,0,0,4,0,0,12046.228571428572,12293.792333333333,604.0609227762017
2018-10-18,QUEENS,8890.94,2018,10,18,3,291,42,0,0,4,0,0,8696.634285714284,8938.210333333333,537.0471109785137
2018-10-19,BRONX,7713.99,2018,10,19,4,292,42,0,0,4,0,0,7516.117142857142,7706.309666666667,480.2013978170782
2018-10-19,BROOKLYN,9616.28,2018,10,19,4,292,42,0,0,4,0,0,9287.59,9568.08,679.2531795059547
2018-10-19,MANHATTAN,12321.48,2018,10,19,4,292,42,0,0,4,0,0,12042.764285714284,12274.785333333333,593.4773434928873
2018-10-19,QUEENS,9003.56,2018,10,19,4,292,42,0,0,4,0,0,8682.44,8918.809666666666,523.1884970692147
2018-10-20,BRONX,6721.83,2018,10,20,5,293,42,1,0,4,0,0,7495.741428571428,7656.012000000001,501.9089248089082
2018-10-20,BROOKLYN,8250.92,2018,10,20,5,293,42,1,0,4,0,0,9287.412857142857,9500.060333333333,705.9579166732743
2018-10-20,MANHATTAN,11155.1,2018,10,20,5,293,42,1,0,4,0,0,12029.447142857143,12213.281666666668,611.0538840795348
2018-10-20,QUEENS,7837.65,2018,10,20,5,293,42,1,0,4,0,0,8663.119999999999,8860.657333333334,543.4691260713847
2018-10-21,BRONX,6684.16,2018,10,21,6,294,42,1,0,4,0,0,7481.278571428571,7605.891333333333,521.6625003063043
2018-10-21,BROOKLYN,8131.95,2018,10,21,6,294,42,1,0,4,0,0,9259.785714285716,9429.167666666668,733.397712557125
2018-10-21,MANHATTAN,11000.96,2018,10,21,6,294,42,1,0,4,0,0,12006.02,12143.869,626.8805473702425
2018-10-21,QUEENS,7801.19,2018,10,21,6,294,42,1,0,4,0,0,8646.744285714285,8802.285,560.3939689045942
2018-10-22,BRONX,7766.81,2018,10,22,0,295,43,0,0,4,0,0,7468.245714285715,7629.302666666667,512.2006679696763
2018-10-22,BROOKLYN,9660.67,2018,10,22,0,295,43,0,0,4,0,0,9253.514285714287,9457.461000000001,725.0877587425351
2018-10-22,MANHATTAN,12224.47,2018,10,22,0,295,43,0,0,4,0,0,11972.175714285713,12165.911,617.3121256417357
2018-10-22,QUEENS,8867.21,2018,10,22,0,295,43,0,0,4,0,0,8616.368571428571,8820.147,553.3616564247942
2018-10-23,BRONX,7767.19,2018,10,23,1,296,43,0,0,4,0,0,7473.2757142857145,7650.540666666666,503.9281666101473
2018-10-23,BROOKLYN,9615.38,2018,10,23,1,296,43,0,0,4,0,0,9246.837142857143,9490.050333333334,708.7600598932462
2018-10-23,MANHATTAN,12351.26,2018,10,23,1,296,43,0,0,4,0,0,11985.925714285715,12189.497666666666,610.1461603563946
2018-10-23,QUEENS,8976.37,2018,10,23,1,296,43,0,0,4,0,0,8621.305714285714,8844.442000000001,543.2615771521199
2018-10-24,BRONX,7730.71,2018,10,24,2,297,43,0,0,4,0,0,7461.482857142857,7637.8606666666665,496.6732032922475
2018-10-24,BROOKLYN,9516.14,2018,10,24,2,297,43,0,0,4,0,0,9221.037142857142,9466.367333333334,695.0363022815365
2018-10-24,MANHATTAN,12268.22,2018,10,24,2,297,43,0,0,4,0,0,11964.815714285713,12170.018666666667,597.4426705418715
2018-10-24,QUEENS,8842.6,2018,10,24,2,297,43,0,0,4,0,0,8602.788571428571,8823.864,530.6899568104405
2018-10-25,BRONX,7701.26,2018,10,25,3,298,43,0,0,4,0,0,7440.85,7621.0273333333325,485.1691740210904
2018-10-25,BROOKLYN,9600.54,2018,10,25,3,298,43,0,0,4,0,0,9198.84,9445.290666666668,680.4254136475723
2018-10-25,MANHATTAN,12242.92,2018,10,25,3,298,43,0,0,4,0,0,11937.772857142858,12152.776333333335,587.1993156557807
2018-10-25,QUEENS,8860.4,2018,10,25,3,298,43,0,0,4,0,0,8598.425714285715,8805.083666666667,518.5570738481697
2018-10-26,BRONX,7675.83,2018,10,26,4,299,43,0,0,4,0,0,7435.398571428571,7607.8623333333335,477.84758244974546
2018-10-26,BROOKLYN,9580.98,2018,10,26,4,299,43,0,0,4,0,0,9193.797142857144,9427.247333333333,668.9341430392673
2018-10-26,MANHATTAN,12350.64,2018,10,26,4,299,43,0,0,4,0,0,11941.938571428573,12138.543999999998,576.6115106771219
2018-10-26,QUEENS,8790.6,2018,10,26,4,299,43,0,0,4,0,0,8568.002857142857,8787.372333333333,509.286190586508
2018-10-27,BRONX,6746.23,2018,10,27,5,300,43,1,0,4,0,0,7438.884285714286,7562.108666666667,492.71664974523816
2018-10-27,BROOKLYN,8138.02,2018,10,27,5,300,43,1,0,4,0,0,9177.668571428572,9361.880666666666,696.2797275765193
2018-10-27,MANHATTAN,10960.15,2018,10,27,5,300,43,1,0,4,0,0,11914.08857142857,12077.134666666667,601.0530645212705
2018-10-27,QUEENS,7814.5,2018,10,27,5,300,43,1,0,4,0,0,8564.695714285715,8733.857333333333,524.6414443773317
2018-10-28,BRONX,6654.77,2018,10,28,6,301,43,1,0,4,0,0,7434.685714285714,7513.304,507.9404009880921
2018-10-28,BROOKLYN,8086.56,2018,10,28,6,301,43,1,0,4,0,0,9171.184285714286,9297.376666666667,722.2007308619179
2018-10-28,MANHATTAN,10896.63,2018,10,28,6,301,43,1,0,4,0,0,11899.184285714287,12013.455666666667,621.8968818151811
2018-10-28,QUEENS,7824.58,2018,10,28,6,301,43,1,0,4,0,0,8568.037142857143,8682.894666666667,536.5012039113627
2018-10-29,BRONX,7736.43,2018,10,29,0,302,44,0,0,4,0,0,7430.345714285714,7535.252666666666,502.67962234783204
2018-10-29,BROOKLYN,9586.31,2018,10,29,0,302,44,0,0,4,0,0,9160.56142857143,9330.098,711.8979573690459
2018-10-29,MANHATTAN,12097.41,2018,10,29,0,302,44,0,0,4,0,0,11881.032857142856,12036.274,611.573129862236
2018-10-29,QUEENS,8760.12,2018,10,29,0,302,44,0,0,4,0,0,8552.738571428572,8699.327666666668,530.8475624281654
2018-10-30,BRONX,7611.88,2018,10,30,1,303,44,0,0,4,0,0,7408.158571428571,7556.525666666666,491.47421382313485
