date,borough,consumption_(hcf),year,month,day_of_month,day_of_week,day_of_year,week_of_year,is_weekend,is_holiday,season,is_summer,is_winter,rolling_avg_7d,rolling_avg_30d,rolling_std_30d
2020-12-19,QUEENS,5508.35,2020,12,19,5,354,51,1,0,1,0,1,5414.64,5109.92,639.32
2020-12-20,BRONX,4396.08,2020,12,20,6,355,51,1,0,1,0,1,4372.61,4014.58,466.99
2020-12-20,BROOKLYN,5971.91,2020,12,20,6,355,51,1,0,1,0,1,5805.02,5888.49,608.07
2020-12-20,MANHATTAN,8280.51,2020,12,20,6,355,51,1,0,1,0,1,8115.94,7651.64,1018.55
2020-12-20,QUEENS,5423.91,2020,12,20,6,355,51,1,0,1,0,1,5436.77,5175.52,485.59
2020-12-21,BRONX,4915.35,2020,12,21,0,356,52,0,0,1,0,1,4903.18,4663.28,554.9
2020-12-21,BROOKLYN,7326.54,2020,12,21,0,356,52,0,0,1,0,1,6890.47,6981.39,559.88
2020-12-21,MANHATTAN,8663.41,2020,12,21,0,356,52,0,0,1,0,1,8283.88,8644.17,850.56
2020-12-21,QUEENS,6390.0,2020,12,21,0,356,52,0,0,1,0,1,6346.02,6383.08,636.43
2020-12-22,BRONX,4913.56,2020,12,22,1,357,52,0,0,1,0,1,4640.96,4665.02,430.7
2020-12-22,BROOKLYN,7509.36,2020,12,22,1,357,52,0,0,1,0,1,7307.34,7439.06,658.87
2020-12-22,MANHATTAN,8624.08,2020,12,22,1,357,52,0,0,1,0,1,8655.81,8453.8,852.05
2020-12-22,QUEENS,6253.21,2020,12,22,1,357,52,0,0,1,0,1,6048.95,5906.04,557.66
2020-12-23,BRONX,5303.72,2020,12,23,2,358,52,0,0,1,0,1,5174.11,4929.84,717.93
2020-12-23,BROOKLYN,7588.87,2020,12,23,2,358,52,0,0,1,0,1,7223.55,7260.61,775.72
2020-12-23,MANHATTAN,9385.88,2020,12,23,2,358,52,0,0,1,0,1,8990.15,9379.13,1201.3
2020-12-23,QUEENS,6244.6,2020,12,23,2,358,52,0,0,1,0,1,6085.05,5863.12,599.05
2020-12-24,BRONX,5101.28,2020,12,24,3,359,52,0,0,1,0,1,5066.56,5115.08,433.8
2020-12-24,BROOKLYN,6734.64,2020,12,24,3,359,52,0,0,1,0,1,6597.09,6591.91,707.06
2020-12-24,MANHATTAN,8507.48,2020,12,24,3,359,52,0,0,1,0,1,8358.56,8639.03,915.7
2020-12-24,QUEENS,6326.89,2020,12,24,3,359,52,0,0,1,0,1,6137.06,6104.84,839.8
2020-12-25,BRONX,5063.79,2020,12,25,4,360,52,0,0,1,0,1,4960.51,4838.61,617.68
2020-12-25,BROOKLYN,8201.31,2020,12,25,4,360,52,0,0,1,0,1,8111.2,7975.64,826.16
2020-12-25,MANHATTAN,7617.69,2020,12,25,4,360,52,0,0,1,0,1,7578.86,7419.82,827.03
2020-12-25,QUEENS,6217.9,2020,12,25,4,360,52,0,0,1,0,1,6045.73,5954.69,748.84
2020-12-26,BRONX,3835.59,2020,12,26,5,361,52,1,1,1,0,1,3918.64,3770.1,285.7
2020-12-26,BROOKLYN,5677.35,2020,12,26,5,361,52,1,1,1,0,1,5489.81,5133.28,749.35
2020-12-26,MANHATTAN,8057.53,2020,12,26,5,361,52,1,1,1,0,1,7982.31,7855.79,583.04
2020-12-26,QUEENS,4812.88,2020,12,26,5,361,52,1,1,1,0,1,4797.65,4516.71,237.59
2020-12-27,BRONX,4294.7,2020,12,27,6,362,52,1,0,1,0,1,4196.63,4183.33,492.05
2020-12-27,BROOKLYN,6551.38,2020,12,27,6,362,52,1,0,1,0,1,6454.26,6589.81,456.11
2020-12-27,MANHATTAN,8866.95,2020,12,27,6,362,52,1,0,1,0,1,8800.72,8271.21,620.18
2020-12-27,QUEENS,5275.77,2020,12,27,6,362,52,1,0,1,0,1,5100.45,5236.74,462.73
2020-12-28,BRONX,4891.8,2020,12,28,0,363,53,0,0,1,0,1,4734.12,4909.21,490.46
2020-12-28,BROOKLYN,7402.43,2020,12,28,0,363,53,0,0,1,0,1,7238.1,7467.29,629.33
2020-12-28,MANHATTAN,9217.63,2020,12,28,0,363,53,0,0,1,0,1,9072.08,8896.74,1382.81
2020-12-28,QUEENS,6106.95,2020,12,28,0,363,53,0,0,1,0,1,5941.61,5697.95,727.03
2020-12-29,BRONX,5542.27,2020,12,29,1,364,53,0,0,1,0,1,5616.53,5579.51,532.32
2020-12-29,BROOKLYN,7332.97,2020,12,29,1,364,53,0,0,1,0,1,6941.22,7560.85,802.08
2020-12-29,MANHATTAN,8436.01,2020,12,29,1,364,53,0,0,1,0,1,8491.36,7936.74,912.21
2020-12-29,QUEENS,6391.6,2020,12,29,1,364,53,0,0,1,0,1,6345.41,6187.66,453.68
2020-12-30,BRONX,5129.94,2020,12,30,2,365,53,0,0,1,0,1,5134.95,4971.55,592.52
2020-12-30,BROOKLYN,7078.9,2020,12,30,2,365,53,0,0,1,0,1,6933.6,6733.91,813.65
2020-12-30,MANHATTAN,8662.37,2020,12,30,2,365,53,0,0,1,0,1,8608.68,8685.16,986.06
2020-12-30,QUEENS,6535.29,2020,12,30,2,365,53,0,0,1,0,1,6274.11,6338.69,583.85
2020-12-31,BRONX,5022.71,2020,12,31,3,366,53,0,0,1,0,1,4884.63,4724.37,305.65
2020-12-31,BROOKLYN,7219.84,2020,12,31,3,366,53,0,0,1,0,1,7103.37,6711.24,724.25
2020-12-31,MANHATTAN,9470.5,2020,12,31,3,366,53,0,0,1,0,1,9474.87,9653.34,1021.13
2020-12-31,QUEENS,6823.61,2020,12,31,3,366,53,0,0,1,0,1,6588.34,6487.0,308.54
2021-01-01,BRONX,5852.67,2021,1,1,4,1,53,0,0,1,0,1,5915.92,5579.96,555.54
2021-01-01,BROOKLYN,7770.63,2021,1,1,4,1,53,0,0,1,0,1,7674.69,7799.75,506.21
2021-01-01,MANHATTAN,9541.41,2021,1,1,4,1,53,0,0,1,0,1,9297.79,9287.63,1041.73
2021-01-01,QUEENS,6904.41,2021,1,1,4,1,53,0,0,1,0,1,6752.02,6652.98,824.43
2021-01-02,BRONX,4794.58,2021,1,2,5,2,53,1,0,1,0,1,4719.84,4467.93,443.16
2021-01-02,BROOKLYN,7172.16,2021,1,2,5,2,53,1,0,1,0,1,7034.12,7098.9,970.61
2021-01-02,MANHATTAN,9835.55,2021,1,2,5,2,53,1,0,1,0,1,9657.16,9389.71,481.24
2021-01-02,QUEENS,5874.62,2021,1,2,5,2,53,1,0,1,0,1,5718.82,5767.18,569.38
2021-01-03,BRONX,4621.02,2021,1,3,6,3,53,1,0,1,0,1,4364.15,4352.08,506.15
2021-01-03,BROOKLYN,7452.63,2021,1,3,6,3,53,1,0,1,0,1,7289.04,7302.34,887.23
2021-01-03,MANHATTAN,8970.91,2021,1,3,6,3,53,1,0,1,0,1,8857.3,8502.5,1052.26
2021-01-03,QUEENS,5969.35,2021,1,3,6,3,53,1,0,1,0,1,5885.59,5650.12,681.35
2021-01-04,BRONX,6100.9,2021,1,4,0,4,1,0,0,1,0,1,5855.9,5855.69,638.35
2021-01-04,BROOKLYN,8392.51,2021,1,4,0,4,1,0,0,1,0,1,8130.74,7427.45,1067.39
2021-01-04,MANHATTAN,9705.54,2021,1,4,0,4,1,0,0,1,0,1,9173.1,9237.47,1274.96
2021-01-04,QUEENS,7474.56,2021,1,4,0,4,1,0,0,1,0,1,7465.39,7210.83,759.86
2021-01-05,BRONX,5488.83,2021,1,5,1,5,1,0,0,1,0,1,5502.91,5179.94,460.43
2021-01-05,BROOKLYN,8482.9,2021,1,5,1,5,1,0,0,1,0,1,8305.72,8579.22,734.36
2021-01-05,MANHATTAN,9324.39,2021,1,5,1,5,1,0,0,1,0,1,8965.88,9046.72,656.71
2021-01-05,QUEENS,6800.06,2021,1,5,1,5,1,0,0,1,0,1,6468.73,6737.62,777.46
2021-01-06,BRONX,5047.01,2021,1,6,2,6,1,0,0,1,0,1,5080.71,5273.73,509.34
2021-01-06,BROOKLYN,7816.15,2021,1,6,2,6,1,0,0,1,0,1,8101.33,7272.39,784.76
2021-01-06,MANHATTAN,9433.97,2021,1,6,2,6,1,0,0,1,0,1,9499.09,9252.76,849.32
2021-01-06,QUEENS,6638.51,2021,1,6,2,6,1,0,0,1,0,1,6460.36,6238.82,670.2
2021-01-07,BRONX,5369.14,2021,1,7,3,7,1,0,0,1,0,1,5101.32,5410.24,483.47
2021-01-07,BROOKLYN,7562.99,2021,1,7,3,7,1,0,0,1,0,1,7386.28,7351.61,492.13
2021-01-07,MANHATTAN,9505.05,2021,1,7,3,7,1,0,0,1,0,1,9115.88,9707.8,1050.11
2021-01-07,QUEENS,6830.63,2021,1,7,3,7,1,0,0,1,0,1,6592.22,6604.2,766.78
2021-01-08,BRONX,5517.96,2021,1,8,4,8,1,0,0,1,0,1,5383.64,5362.08,485.15
2021-01-08,BROOKLYN,7936.43,2021,1,8,4,8,1,0,0,1,0,1,7446.63,7930.17,841.07
2021-01-08,MANHATTAN,8988.41,2021,1,8,4,8,1,0,0,1,0,1,9149.97,8742.22,712.58
2021-01-08,QUEENS,7268.57,2021,1,8,4,8,1,0,0,1,0,1,7181.06,7136.55,664.96
2021-01-09,BRONX,4802.03,2021,1,9,5,9,1,1,0,1,0,1,4680.85,4738.06,297.25
2021-01-09,BROOKLYN,6714.85,2021,1,9,5,9,1,1,0,1,0,1,6811.83,6358.88,590.39
2021-01-09,MANHATTAN,9140.58,2021,1,9,5,9,1,1,0,1,0,1,8735.69,8260.81,871.9
2021-01-09,QUEENS,5964.74,2021,1,9,5,9,1,1,0,1,0,1,5839.18,5759.87,601.61
2021-01-10,BRONX,4936.43,2021,1,10,6,10,1,1,0,1,0,1,4818.9,4703.32,465.89
2021-01-10,BROOKLYN,7062.57,2021,1,10,6,10,1,1,0,1,0,1,7120.77,6717.6,720.23
2021-01-10,MANHATTAN,9508.18,2021,1,10,6,10,1,1,0,1,0,1,9129.26,9228.76,672.1
2021-01-10,QUEENS,5400.46,2021,1,10,6,10,1,1,0,1,0,1,5332.06,5176.25,561.89
2021-01-11,BRONX,5520.06,2021,1,11,0,11,2,0,0,1,0,1,5301.86,5346.96,415.87
2021-01-11,BROOKLYN,8636.61,2021,1,11,0,11,2,0,0,1,0,1,8229.66,8326.78,683.63
2021-01-11,MANHATTAN,9616.67,2021,1,11,0,11,2,0,0,1,0,1,9360.59,9178.53,1125.77
2021-01-11,QUEENS,6980.26,2021,1,11,0,11,2,0,0,1,0,1,6912.78,6565.35,501.91
2021-01-12,BRONX,5554.62,2021,1,12,1,12,2,0,0,1,0,1,5408.11,5492.37,546.58
2021-01-12,BROOKLYN,8157.8,2021,1,12,1,12,2,0,0,1,0,1,7729.78,8375.23,788.98
2021-01-12,MANHATTAN,9676.12,2021,1,12,1,12,2,0,0,1,0,1,9320.8,9475.25,715.48
2021-01-12,QUEENS,7127.55,2021,1,12,1,12,2,0,0,1,0,1,6934.25,6919.97,812.25
2021-01-13,BRONX,5184.51,2021,1,13,2,13,2,0,0,1,0,1,5009.84,5100.1,736.02
2021-01-13,BROOKLYN,8019.25,2021,1,13,2,13,2,0,0,1,0,1,7953.67,7752.94,1113.43
2021-01-13,MANHATTAN,8533.17,2021,1,13,2,13,2,0,0,1,0,1,8378.65,7861.04,425.54
2021-01-13,QUEENS,7073.67,2021,1,13,2,13,2,0,0,1,0,1,6951.93,6801.01,692.34
2021-01-14,BRONX,6380.91,2021,1,14,3,14,2,0,0,1,0,1,6220.34,6287.13,555.22
2021-01-14,BROOKLYN,8194.2,2021,1,14,3,14,2,0,0,1,0,1,7991.27,7847.46,1117.51
2021-01-14,MANHATTAN,9900.33,2021,1,14,3,14,2,0,0,1,0,1,9729.4,8918.95,918.55
2021-01-14,QUEENS,7912.01,2021,1,14,3,14,2,0,0,1,0,1,7717.27,7936.51,1019.37
2021-01-15,BRONX,5585.49,2021,1,15,4,15,2,0,0,1,0,1,5379.74,5009.85,634.98
2021-01-15,BROOKLYN,7746.04,2021,1,15,4,15,2,0,0,1,0,1,7618.41,7223.22,733.51
2021-01-15,MANHATTAN,9365.76,2021,1,15,4,15,2,0,0,1,0,1,9228.76,8771.55,1160.78
2021-01-15,QUEENS,6761.98,2021,1,15,4,15,2,0,0,1,0,1,6400.29,6537.0,680.85
2021-01-16,BRONX,4733.96,2021,1,16,5,16,2,1,0,1,0,1,4768.25,4558.36,462.07
2021-01-16,BROOKLYN,6485.15,2021,1,16,5,16,2,1,0,1,0,1,6461.88,6326.45,594.04
2021-01-16,MANHATTAN,8459.56,2021,1,16,5,16,2,1,0,1,0,1,8534.75,7894.2,745.92
2021-01-16,QUEENS,6030.65,2021,1,16,5,16,2,1,0,1,0,1,5765.72,5579.53,346.89
2021-01-17,BRONX,4865.55,2021,1,17,6,17,2,1,0,1,0,1,4715.19,5146.87,389.79
2021-01-17,BROOKLYN,6547.52,2021,1,17,6,17,2,1,0,1,0,1,6342.53,6398.85,593.18
2021-01-17,MANHATTAN,9636.27,2021,1,17,6,17,2,1,0,1,0,1,9254.95,8947.78,617.07
2021-01-17,QUEENS,5265.82,2021,1,17,6,17,2,1,0,1,0,1,5105.94,5060.3,460.08
2021-01-18,BRONX,5868.49,2021,1,18,0,18,3,0,0,1,0,1,5895.25,5633.49,376.3
2021-01-18,BROOKLYN,7846.19,2021,1,18,0,18,3,0,0,1,0,1,7595.14,7456.12,675.13
2021-01-18,MANHATTAN,9044.51,2021,1,18,0,18,3,0,0,1,0,1,8793.7,8600.73,942.13
2021-01-18,QUEENS,7095.59,2021,1,18,0,18,3,0,0,1,0,1,6824.45,7153.29,570.48
2021-01-19,BRONX,5078.08,2021,1,19,1,19,3,0,0,1,0,1,5015.19,4801.21,540.44
2021-01-19,BROOKLYN,7104.52,2021,1,19,1,19,3,0,0,1,0,1,7160.28,7034.67,497.25
2021-01-19,MANHATTAN,8658.67,2021,1,19,1,19,3,0,0,1,0,1,8775.09,8207.37,721.41
2021-01-19,QUEENS,6180.28,2021,1,19,1,19,3,0,0,1,0,1,6013.32,5952.65,706.47
2021-01-20,BRONX,5138.5,2021,1,20,2,20,3,0,0,1,0,1,4879.49,5053.86,617.31
2021-01-20,BROOKLYN,7440.65,2021,1,20,2,20,3,0,0,1,0,1,7452.78,7225.81,906.54
2021-01-20,MANHATTAN,9317.17,2021,1,20,2,20,3,0,0,1,0,1,8660.82,8995.18,1129.27
2021-01-20,QUEENS,6658.53,2021,1,20,2,20,3,0,0,1,0,1,6473.69,6423.59,279.72
2021-01-21,BRONX,5986.71,2021,1,21,3,21,3,0,0,1,0,1,5759.05,5897.94,588.29
2021-01-21,BROOKLYN,8582.76,2021,1,21,3,21,3,0,0,1,0,1,8480.81,8264.79,704.9
2021-01-21,MANHATTAN,9723.0,2021,1,21,3,21,3,0,0,1,0,1,9164.23,9619.71,758.58
2021-01-21,QUEENS,7406.42,2021,1,21,3,21,3,0,0,1,0,1,7282.18,7327.35,752.79
2021-01-22,BRONX,5040.91,2021,1,22,4,22,3,0,0,1,0,1,4853.31,4991.37,520.89
2021-01-22,BROOKLYN,8551.82,2021,1,22,4,22,3,0,0,1,0,1,8449.76,8047.25,719.03
2021-01-22,MANHATTAN,9398.11,2021,1,22,4,22,3,0,0,1,0,1,8775.19,9587.98,1022.84
2021-01-22,QUEENS,7397.62,2021,1,22,4,22,3,0,0,1,0,1,7015.81,7451.9,1069.92
2021-01-23,BRONX,4386.09,2021,1,23,5,23,3,1,0,1,0,1,4366.04,4254.65,303.13
2021-01-23,BROOKLYN,7032.9,2021,1,23,5,23,3,1,0,1,0,1,7009.49,6695.08,867.29
2021-01-23,MANHATTAN,8570.79,2021,1,23,5,23,3,1,0,1,0,1,8143.15,8348.79,861.43
2021-01-23,QUEENS,5712.23,2021,1,23,5,23,3,1,0,1,0,1,5690.48,5631.84,669.26
2021-01-24,BRONX,4667.34,2021,1,24,6,24,3,1,0,1,0,1,4630.24,4464.92,658.45
2021-01-24,BROOKLYN,6584.89,2021,1,24,6,24,3,1,0,1,0,1,6730.46,6394.24,477.34
2021-01-24,MANHATTAN,9989.58,2021,1,24,6,24,3,1,0,1,0,1,9814.94,9944.96,1243.47
2021-01-24,QUEENS,6024.61,2021,1,24,6,24,3,1,0,1,0,1,5832.76,6020.22,602.55
2021-01-25,BRONX,5714.47,2021,1,25,0,25,4,0,0,1,0,1,5354.03,5619.66,498.46
2021-01-25,BROOKLYN,8742.52,2021,1,25,0,25,4,0,0,1,0,1,8676.62,8543.15,959.28
2021-01-25,MANHATTAN,8883.23,2021,1,25,0,25,4,0,0,1,0,1,8993.96,9147.43,958.13
2021-01-25,QUEENS,7524.26,2021,1,25,0,25,4,0,0,1,0,1,7288.13,7118.6,758.58
2021-01-26,BRONX,5080.64,2021,1,26,1,26,4,0,1,1,0,1,4938.99,5010.19,539.2
2021-01-26,BROOKLYN,6904.74,2021,1,26,1,26,4,0,1,1,0,1,6838.29,6876.47,714.15
2021-01-26,MANHATTAN,8899.98,2021,1,26,1,26,4,0,1,1,0,1,8505.28,8757.92,681.69
2021-01-26,QUEENS,5923.57,2021,1,26,1,26,4,0,1,1,0,1,5730.35,5578.45,527.44
2021-01-27,BRONX,5465.84,2021,1,27,2,27,4,0,0,1,0,1,5448.04,5249.2,373.25
2021-01-27,BROOKLYN,8535.3,2021,1,27,2,27,4,0,0,1,0,1,8221.7,8264.21,929.76
2021-01-27,MANHATTAN,9443.32,2021,1,27,2,27,4,0,0,1,0,1,9461.11,9295.72,781.66
2021-01-27,QUEENS,7729.23,2021,1,27,2,27,4,0,0,1,0,1,7604.69,7463.19,921.93
2021-01-28,BRONX,5593.91,2021,1,28,3,28,4,0,0,1,0,1,5526.7,5844.32,528.61
2021-01-28,BROOKLYN,7946.7,2021,1,28,3,28,4,0,0,1,0,1,7806.29,7963.75,555.23
2021-01-28,MANHATTAN,8431.1,2021,1,28,3,28,4,0,0,1,0,1,8163.48,7764.89,771.47
2021-01-28,QUEENS,7145.12,2021,1,28,3,28,4,0,0,1,0,1,6874.93,6624.92,724.42
2021-01-29,BRONX,5763.28,2021,1,29,4,29,4,0,0,1,0,1,5452.64,5732.2,670.54
2021-01-29,BROOKLYN,8460.21,2021,1,29,4,29,4,0,0,1,0,1,8497.18,8765.29,785.77
2021-01-29,MANHATTAN,9401.22,2021,1,29,4,29,4,0,0,1,0,1,9134.9,9119.74,1228.34
2021-01-29,QUEENS,6501.26,2021,1,29,4,29,4,0,0,1,0,1,6259.28,6574.82,782.76
2021-01-30,BRONX,4610.98,2021,1,30,5,30,4,1,0,1,0,1,4597.55,4519.85,599.45
2021-01-30,BROOKLYN,6889.32,2021,1,30,5,30,4,1,0,1,0,1,6892.85,7228.69,771.34
2021-01-30,MANHATTAN,9373.06,2021,1,30,5,30,4,1,0,1,0,1,9321.03,8989.15,1384.96
2021-01-30,QUEENS,5977.84,2021,1,30,5,30,4,1,0,1,0,1,5825.65,5648.64,728.96
2021-01-31,BRONX,4899.88,2021,1,31,6,31,4,1,0,1,0,1,4753.14,4837.62,342.15
2021-01-31,BROOKLYN,6927.23,2021,1,31,6,31,4,1,0,1,0,1,6851.41,7074.23,585.93
2021-01-31,MANHATTAN,8752.37,2021,1,31,6,31,4,1,0,1,0,1,8420.58,8138.85,1109.22
2021-01-31,QUEENS,6383.25,2021,1,31,6,31,4,1,0,1,0,1,6296.47,6425.63,655.43
2021-02-01,BRONX,5911.13,2021,2,1,0,32,5,0,0,1,0,1,5753.53,5678.75,408.13
2021-02-01,BROOKLYN,8795.32,2021,2,1,0,32,5,0,0,1,0,1,8612.32,8728.13,895.98
2021-02-01,MANHATTAN,9969.48,2021,2,1,0,32,5,0,0,1,0,1,9596.38,9691.98,1144.14
2021-02-01,QUEENS,7064.41,2021,2,1,0,32,5,0,0,1,0,1,6935.48,6901.87,604.99
2021-02-02,BRONX,5764.8,2021,2,2,1,33,5,0,0,1,0,1,5676.09,5395.84,616.82
2021-02-02,BROOKLYN,8292.01,2021,2,2,1,33,5,0,0,1,0,1,8302.43,8624.81,686.45
2021-02-02,MANHATTAN,10319.72,2021,2,2,1,33,5,0,0,1,0,1,9963.33,10332.4,770.83
2021-02-02,QUEENS,7672.8,2021,2,2,1,33,5,0,0,1,0,1,7385.38,7394.97,609.06
2021-02-03,BRONX,6183.59,2021,2,3,2,34,5,0,0,1,0,1,5956.41,6100.48,575.8
2021-02-03,BROOKLYN,8630.94,2021,2,3,2,34,5,0,0,1,0,1,8483.83,8174.75,899.41
2021-02-03,MANHATTAN,10820.34,2021,2,3,2,34,5,0,0,1,0,1,10435.55,10876.11,1406.23
2021-02-03,QUEENS,7186.99,2021,2,3,2,34,5,0,0,1,0,1,6834.1,7036.49,640.01
2021-02-04,BRONX,6494.29,2021,2,4,3,35,5,0,0,1,0,1,6368.93,6143.17,500.43
2021-02-04,BROOKLYN,9153.68,2021,2,4,3,35,5,0,0,1,0,1,8866.04,8891.11,1090.35
2021-02-04,MANHATTAN,9807.88,2021,2,4,3,35,5,0,0,1,0,1,9602.71,9508.77,1114.83
2021-02-04,QUEENS,7714.06,2021,2,4,3,35,5,0,0,1,0,1,7525.82,7497.37,714.05
2021-02-05,BRONX,5500.57,2021,2,5,4,36,5,0,0,1,0,1,5418.9,5647.8,452.84
2021-02-05,BROOKLYN,8345.11,2021,2,5,4,36,5,0,0,1,0,1,8032.88,8276.16,909.36
2021-02-05,MANHATTAN,9971.57,2021,2,5,4,36,5,0,0,1,0,1,9589.06,9700.06,685.12
2021-02-05,QUEENS,7546.48,2021,2,5,4,36,5,0,0,1,0,1,7527.09,7036.82,523.35
2021-02-06,BRONX,5447.16,2021,2,6,5,37,5,1,0,1,0,1,5271.57,5469.38,527.94
2021-02-06,BROOKLYN,7318.78,2021,2,6,5,37,5,1,0,1,0,1,7236.58,6905.12,751.27
2021-02-06,MANHATTAN,9859.53,2021,2,6,5,37,5,1,0,1,0,1,9401.95,9663.57,934.03
2021-02-06,QUEENS,6318.83,2021,2,6,5,37,5,1,0,1,0,1,6039.52,6430.94,742.68
2021-02-07,BRONX,5291.84,2021,2,7,6,38,5,1,0,1,0,1,5153.68,4858.57,735.87
2021-02-07,BROOKLYN,7355.99,2021,2,7,6,38,5,1,0,1,0,1,7098.71,7227.29,907.31
2021-02-07,MANHATTAN,10039.67,2021,2,7,6,38,5,1,0,1,0,1,10095.61,10064.67,787.84
2021-02-07,QUEENS,6154.27,2021,2,7,6,38,5,1,0,1,0,1,6149.04,5468.82,597.03
2021-02-08,BRONX,5514.46,2021,2,8,0,39,6,0,0,1,0,1,5351.61,5299.59,511.94
2021-02-08,BROOKLYN,8440.93,2021,2,8,0,39,6,0,0,1,0,1,8086.89,8768.08,1159.36
2021-02-08,MANHATTAN,9467.24,2021,2,8,0,39,6,0,0,1,0,1,9577.46,9069.77,971.18
2021-02-08,QUEENS,7469.05,2021,2,8,0,39,6,0,0,1,0,1,7221.12,7465.43,765.71
2021-02-09,BRONX,5797.85,2021,2,9,1,40,6,0,0,1,0,1,5530.62,5468.49,389.46
2021-02-09,BROOKLYN,8685.93,2021,2,9,1,40,6,0,0,1,0,1,8304.33,8356.15,1106.61
2021-02-09,MANHATTAN,10653.97,2021,2,9,1,40,6,0,0,1,0,1,10434.01,10306.52,1465.96
2021-02-09,QUEENS,7687.84,2021,2,9,1,40,6,0,0,1,0,1,7483.68,7128.31,829.34
2021-02-10,BRONX,6185.66,2021,2,10,2,41,6,0,0,1,0,1,5983.8,6054.13,573.59
2021-02-10,BROOKLYN,8600.75,2021,2,10,2,41,6,0,0,1,0,1,8000.79,8285.5,1026.82
2021-02-10,MANHATTAN,9733.93,2021,2,10,2,41,6,0,0,1,0,1,9549.48,9221.16,1043.56
2021-02-10,QUEENS,7411.63,2021,2,10,2,41,6,0,0,1,0,1,7124.17,7485.57,878.86
2021-02-11,BRONX,5759.74,2021,2,11,3,42,6,0,0,1,0,1,5701.89,5679.81,649.96
2021-02-11,BROOKLYN,7945.26,2021,2,11,3,42,6,0,0,1,0,1,7946.31,7571.11,737.67
2021-02-11,MANHATTAN,11376.95,2021,2,11,3,42,6,0,0,1,0,1,11218.1,10903.79,635.9
2021-02-11,QUEENS,8013.41,2021,2,11,3,42,6,0,0,1,0,1,7637.55,7531.78,748.24
2021-02-12,BRONX,6360.01,2021,2,12,4,43,6,0,0,1,0,1,6331.17,6139.09,675.22
2021-02-12,BROOKLYN,8420.04,2021,2,12,4,43,6,0,0,1,0,1,8275.16,8185.96,1005.15
2021-02-12,MANHATTAN,10537.32,2021,2,12,4,43,6,0,0,1,0,1,10430.68,10106.66,1210.07
2021-02-12,QUEENS,7458.3,2021,2,12,4,43,6,0,0,1,0,1,7147.75,7144.32,758.44
2021-02-13,BRONX,5278.23,2021,2,13,5,44,6,1,0,1,0,1,5153.29,4928.41,533.81
2021-02-13,BROOKLYN,7420.39,2021,2,13,5,44,6,1,0,1,0,1,7299.56,7402.55,893.26
2021-02-13,MANHATTAN,9752.62,2021,2,13,5,44,6,1,0,1,0,1,9437.39,9155.7,1111.57
2021-02-13,QUEENS,6830.2,2021,2,13,5,44,6,1,0,1,0,1,6650.55,6575.82,883.39
2021-02-14,BRONX,5176.08,2021,2,14,6,45,6,1,0,1,0,1,5117.72,4835.87,587.87
2021-02-14,BROOKLYN,7035.75,2021,2,14,6,45,6,1,0,1,0,1,6735.46,6751.48,621.15
2021-02-14,MANHATTAN,9939.88,2021,2,14,6,45,6,1,0,1,0,1,9454.62,9927.6,1218.17
2021-02-14,QUEENS,5748.72,2021,2,14,6,45,6,1,0,1,0,1,5746.24,5436.47,673.4
2021-02-15,BRONX,5919.05,2021,2,15,0,46,7,0,0,1,0,1,5804.08,5708.61,735.4
2021-02-15,BROOKLYN,8142.61,2021,2,15,0,46,7,0,0,1,0,1,8078.75,8167.36,930.92
2021-02-15,MANHATTAN,11219.56,2021,2,15,0,46,7,0,0,1,0,1,10876.48,11205.19,1098.15
2021-02-15,QUEENS,7954.83,2021,2,15,0,46,7,0,0,1,0,1,7794.51,7623.62,1003.27
2021-02-16,BRONX,5793.4,2021,2,16,1,47,7,0,0,1,0,1,5513.84,5529.77,651.07
2021-02-16,BROOKLYN,9284.81,2021,2,16,1,47,7,0,0,1,0,1,9119.75,9373.44,676.27
2021-02-16,MANHATTAN,9828.48,2021,2,16,1,47,7,0,0,1,0,1,9575.19,9499.85,999.38
2021-02-16,QUEENS,7751.59,2021,2,16,1,47,7,0,0,1,0,1,7527.6,7551.37,768.16
2021-02-17,BRONX,5664.41,2021,2,17,2,48,7,0,0,1,0,1,5538.24,5470.07,547.74
2021-02-17,BROOKLYN,8694.41,2021,2,17,2,48,7,0,0,1,0,1,8533.68,8320.82,1090.75
2021-02-17,MANHATTAN,9463.51,2021,2,17,2,48,7,0,0,1,0,1,9137.78,9968.85,749.89
2021-02-17,QUEENS,6985.58,2021,2,17,2,48,7,0,0,1,0,1,6948.48,6340.72,665.69
2021-02-18,BRONX,6576.62,2021,2,18,3,49,7,0,0,1,0,1,6241.88,5988.28,460.47
2021-02-18,BROOKLYN,9070.54,2021,2,18,3,49,7,0,0,1,0,1,9093.18,8658.94,1031.0
2021-02-18,MANHATTAN,10749.94,2021,2,18,3,49,7,0,0,1,0,1,10919.22,10348.0,580.18
2021-02-18,QUEENS,7185.22,2021,2,18,3,49,7,0,0,1,0,1,6980.18,6913.85,691.53
2021-02-19,BRONX,6271.65,2021,2,19,4,50,7,0,0,1,0,1,6306.07,6051.2,764.95
2021-02-19,BROOKLYN,8835.86,2021,2,19,4,50,7,0,0,1,0,1,8670.54,8811.09,896.35
2021-02-19,MANHATTAN,11085.43,2021,2,19,4,50,7,0,0,1,0,1,10544.81,10581.54,1080.49
